87c2e52f-e0f8-33e4-81a9-d1c6620509b2,https://dwpdigital.blog.gov.uk/2019/02/07/time-to-talk-about-the-menopause/,dwpdigital.blog.gov.uk,2019-02-07T09:30:02+00:00,,,BlogDWP Digital
c6d557d8-b08d-3f28-84ca-4c16d2fd5a7d,https://defradigital.blog.gov.uk/2019/02/07/working-together-to-tackle-our-environmental-impact/,defradigital.blog.gov.uk,2019-02-07T12:05:19+00:00,,,BlogDefra digital
4da22776-5072-38c3-8d5a-8b1106242495,https://dwpdigital.blog.gov.uk/2019/02/08/life-as-a-test-engineer-at-dwp-digital/,dwpdigital.blog.gov.uk,2019-02-08T11:23:05+00:00,,,BlogDWP Digital
de4beb50-6e93-37d8-bc2f-bf8946e5c5f0,https://dfedigital.blog.gov.uk/2019/02/08/service-ownership/,dfedigital.blog.gov.uk,2019-02-08T15:53:39+00:00,,,BlogDfE Digital and Transformation
a13c12f1-86a5-3a44-bc35-20e58b8da91e,https://innovateuk.blog.gov.uk/2015/08/06/productivity-and-innovation/,innovateuk.blog.gov.uk,2015-08-06T16:37:34+01:00,,,BlogInnovate UK
cceb0a62-5a56-3efc-8ee3-b0b171e50418,https://dfedigital.blog.gov.uk/,dfedigital.blog.gov.uk,2020-02-05T15:32:22+00:00,,,BlogDfE Digital and Transformation
d6823ed2-c5ea-3f7a-bfe2-ee2cd7e4c992,https://dfedigital.blog.gov.uk/category/schools/,dfedigital.blog.gov.uk,2019-01-11T15:53:06+00:00,,,BlogDfE Digital and Transformation
0eeddc2a-2263-3b42-846b-6aa357632dd8,https://dfedigital.blog.gov.uk/author/andrew-knight/,dfedigital.blog.gov.uk,2019-09-09T18:43:08+01:00,,,BlogDfE Digital and Transformation
a5bfa34a-e1de-397d-9378-b9e9641ba216,https://dfedigital.blog.gov.uk/2019/09/09/updated-the-delivery/,dfedigital.blog.gov.uk,2019-09-09T18:43:08+01:00,,,BlogDfE Digital and Transformation
3c28464c-165a-3170-9e15-f3d20f1c102c,https://dfedigital.blog.gov.uk/2019/09/05/testing-apply/,dfedigital.blog.gov.uk,2019-09-05T10:44:57+01:00,,,BlogDfE Digital and Transformation
9c0dc029-a2db-3440-9238-6574d2510e70,https://dfedigital.blog.gov.uk/page/5/,dfedigital.blog.gov.uk,2017-12-15T11:23:31+00:00,,,BlogDfE Digital and Transformation
6ff63989-24ca-3795-83db-b4605f9f5c38,https://dfedigital.blog.gov.uk/page/2/,dfedigital.blog.gov.uk,2019-07-29T11:31:12+01:00,,,BlogDfE Digital and Transformation
55474f74-b821-3e0c-b081-742d8b510e72,https://dfedigital.blog.gov.uk/2019/10/29/why-we-use-plain-english/,dfedigital.blog.gov.uk,2019-10-29T14:54:52+00:00,,,BlogDfE Digital and Transformation
31d8428a-54a1-3ee1-abc4-e6ed89f5e4b8,https://dfedigital.blog.gov.uk/2019/12/23/2019-manchester/,dfedigital.blog.gov.uk,2019-12-23T10:08:58+00:00,,,BlogDfE Digital and Transformation
bcb72147-cc2f-3f9a-96c5-5ba24ecfd35c,https://dfedigital.blog.gov.uk/category/product-management/,dfedigital.blog.gov.uk,2020-01-09T11:48:16+00:00,,,BlogDfE Digital and Transformation
650ea093-513f-3700-a6cf-4ebd120d725a,https://dfedigital.blog.gov.uk/category/careers/,dfedigital.blog.gov.uk,2020-01-09T11:48:16+00:00,,,BlogDfE Digital and Transformation
